,,,,,,,,,CREATE,,,,,FileID GUID (RSP) ,CreateOptions (REQ),FileAttributes (REQ) ,FileAttributes (RSP) ,AllocationSize (RSP),FilePath 
,,,,,,,,,CLOSE,,,,,FileID GUID (REQ/RSP) ,CreationTime (RSP) ,LastWrite (RSP),LastChange (RSP),File Attributes (RSP) ,EnfOfFile (RSP)
,,,,,,,,,QUERY_INFO,,,,,FileID GUID (REQ/RSP) ,InfoType (REQ),FileInfoClass (REQ),,,
,,,,,,,,,SET_INFO,,,,,FileID GUID (REQ/RSP) ,InfoType (REQ),FileInfoClass (REQ),"NewFilePathSolo para la File Info Class numero 10 (renombrado), contiene el nuevo path anonimizado (salvo la ultima extension,mantiene la estructura de subdirectorios)",,
,,,,,,,,,READ,,,,,FileID GUID (REQ/RSP),Length (REQ),Offset (REQ) ,DataLength (RSP) ,DataRemaining (RSP) ,
,,,,,,,,,WRITE,,,,,FileID GUID (REQ/RSP) ,Length (REQ),Offset (REQ) ,DataLength (RSP) ,,
,,,,,,,,,FLUSH,,,,,FileID GUID (REQ/RSP) ,,,,,
,,,,,,,,,LOCK,,,,,FileID GUID (REQ/RSP) ,,,,,
,,,,,,,,,IOCTL,,,,,FileID GUID (REQ/RSP) ,,,,,
,,,,,,,,,QUERY_DIRECTORY,,,,,FileID GUID (REQ/RSP) ,,,,,
,,,,,,,,,CHANGE_NOTIFY,,,,,FileID GUID (REQ/RSP) ,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
192.168.1.4,49245,192.168.1.5,445,40,170.859555,170.859555,170.860096,170.860096,CLOSE,0,0,0,5.0,190100007001000005000000ffffffff,1574864330.809166,1574868476.538374,1574868476.538374,32,83
192.168.1.4,49245,192.168.1.5,445,40,170.860432,170.860432,170.861441,170.861441,CREATE,0,0,0,5.0,1d0100007001000015000000ffffffff,2097216,0,32,83,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\e0b741e3fdcc9bbe.pdf
192.168.1.4,49245,192.168.1.5,445,40,170.861794,170.861794,170.862050,170.862050,SET_INFO,0,0,0,5.0,1d0100007001000015000000ffffffff,1,13,,,
192.168.1.4,49245,192.168.1.5,445,40,170.862252,170.862252,170.863204,170.863204,CLOSE,0,0,0,5.0,1d0100007001000015000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,170.863547,170.863547,170.863830,170.863830,CREATE,1,c0000034,0,5.0,0,2097216,0,0,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\e0b741e3fdcc9bbe.pdf
192.168.1.4,49245,192.168.1.5,445,40,170.864121,170.864121,170.869199,170.869199,CREATE,0,0,0,0.0,210100007001000019000000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\92de13d3033c04c4.hta
192.168.1.4,49245,192.168.1.5,445,40,170.869730,170.869875,170.872778,170.872778,WRITE,0,0,0,5.0,210100007001000019000000ffffffff,3916,0,3916,,
192.168.1.4,49245,192.168.1.5,445,40,170.873318,170.873318,170.873558,170.873558,WRITE,0,0,0,5.0,210100007001000019000000ffffffff,174,3916,174,,
192.168.1.4,49245,192.168.1.5,445,40,170.873748,170.873748,170.874095,170.874095,WRITE,0,0,0,5.0,210100007001000019000000ffffffff,42,4090,42,,
192.168.1.4,49245,192.168.1.5,445,40,170.874309,170.874309,170.874861,170.874861,CLOSE,0,0,0,5.0,210100007001000019000000ffffffff,1574868464.444626,1574868476.554000,1574868476.554000,32,4132
192.168.1.4,49245,192.168.1.5,445,40,170.886144,170.886144,170.894567,170.894567,CREATE,0,0,0,5.0,e1000000900000001d000000ffffffff,96,0,32,84413,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\ee32588622fab10b.pdf
192.168.1.4,49245,192.168.1.5,445,40,170.895160,170.895160,170.895649,170.895649,CREATE,0,0,0,5.0,310100007001000021000000ffffffff,96,0,32,84413,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\ee32588622fab10b.pdf
192.168.1.4,49245,192.168.1.5,445,40,170.896294,170.896294,170.915057,170.915253,READ,0,0,0,5.0,e1000000900000001d000000ffffffff,18877,65536,18877,0,
192.168.1.4,49245,192.168.1.5,445,40,170.896167,170.896167,170.915633,170.916558,READ,0,0,0,5.0,e1000000900000001d000000ffffffff,65536,0,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,170.920674,170.921466,170.922125,170.922125,WRITE,0,0,0,5.0,310100007001000021000000ffffffff,18880,65536,18880,,
192.168.1.4,49245,192.168.1.5,445,40,170.918793,170.920554,170.922575,170.922575,WRITE,0,0,0,5.0,310100007001000021000000ffffffff,65536,0,65536,,
192.168.1.4,49245,192.168.1.5,445,40,170.922871,170.922871,170.923370,170.923370,CLOSE,0,0,0,5.0,e1000000900000001d000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,170.923589,170.923589,170.924165,170.924165,CLOSE,0,0,0,5.0,310100007001000021000000ffffffff,1574864330.809166,1574868476.600875,1574868476.600875,32,84416
192.168.1.4,49245,192.168.1.5,445,40,170.924554,170.924554,170.925151,170.925151,CREATE,0,0,0,0.0,350100007001000025000000ffffffff,2097184,0,32,84416,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\ee32588622fab10b.pdf
192.168.1.4,49245,192.168.1.5,445,40,170.925646,170.925646,170.926724,170.926724,SET_INFO,0,0,0,5.0,350100007001000025000000ffffffff,1,10,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\f4c8d0f9031e658b.aleta,,
192.168.1.4,49245,192.168.1.5,445,40,170.926965,170.926965,170.927136,170.927136,QUERY_INFO,0,0,0,5.0,3501000070010000,1,34,,,
192.168.1.4,49245,192.168.1.5,445,40,170.927416,170.927416,170.927986,170.927986,CLOSE,0,0,0,5.0,350100007001000025000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,170.928333,170.928333,170.929070,170.929070,CREATE,0,0,0,5.0,3901000070010000b9002000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\ee32588622fab10b.pdf
192.168.1.4,49245,192.168.1.5,445,40,170.929488,170.929488,170.930053,170.930053,WRITE,0,0,0,5.0,3901000070010000b9002000ffffffff,83,0,83,,
192.168.1.4,49245,192.168.1.5,445,40,170.930277,170.930277,170.930809,170.930809,CLOSE,0,0,0,5.0,3901000070010000b9002000ffffffff,1574864330.809166,1574868476.616499,1574868476.616499,32,83
192.168.1.4,49245,192.168.1.5,445,40,170.931146,170.931146,170.931414,170.931414,CREATE,0,0,0,5.0,3d0100007001000031000000ffffffff,2097216,0,32,83,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\ee32588622fab10b.pdf
192.168.1.4,49245,192.168.1.5,445,40,170.931717,170.931717,170.931910,170.931910,SET_INFO,0,0,0,5.0,3d0100007001000031000000ffffffff,1,13,,,
192.168.1.4,49245,192.168.1.5,445,40,170.932106,170.932106,170.932642,170.932642,CLOSE,0,0,0,5.0,3d0100007001000031000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,170.932978,170.932978,170.933818,170.933818,CREATE,0,0,0,5.0,29010000600100005d001000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\ee32588622fab10b.pdf
192.168.1.4,49245,192.168.1.5,445,40,170.934207,170.934207,170.934904,170.934904,WRITE,0,0,0,5.0,29010000600100005d001000ffffffff,83,0,83,,
192.168.1.4,49245,192.168.1.5,445,40,170.935120,170.935120,170.935717,170.935717,CLOSE,0,0,0,5.0,29010000600100005d001000ffffffff,1574864330.809166,1574868476.616499,1574868476.616499,32,83
192.168.1.4,49245,192.168.1.5,445,40,170.936045,170.936045,170.938875,170.938875,CREATE,0,0,0,5.0,410100007001000035000000ffffffff,2097216,0,32,83,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\ee32588622fab10b.pdf
192.168.1.4,49245,192.168.1.5,445,40,170.939349,170.939349,170.941945,170.941945,SET_INFO,0,0,0,5.0,410100007001000035000000ffffffff,1,13,,,
192.168.1.4,49245,192.168.1.5,445,40,170.942250,170.942250,170.943045,170.943045,CLOSE,0,0,0,5.0,410100007001000035000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,170.943424,170.943424,170.944162,170.944162,CREATE,1,c0000034,0,5.0,0,2097216,0,0,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\ee32588622fab10b.pdf
192.168.1.4,49245,192.168.1.5,445,40,170.944491,170.944491,170.945359,170.945359,CREATE,0,0,0,5.0,450100007001000039000000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\92de13d3033c04c4.hta
192.168.1.4,49245,192.168.1.5,445,40,170.945740,170.945853,170.946333,170.946333,WRITE,0,0,0,5.0,450100007001000039000000ffffffff,3916,0,3916,,
192.168.1.4,49245,192.168.1.5,445,40,170.946523,170.946523,170.946689,170.946689,WRITE,0,0,0,5.0,450100007001000039000000ffffffff,174,3916,174,,
192.168.1.4,49245,192.168.1.5,445,40,170.946853,170.946853,170.947075,170.947075,WRITE,0,0,0,5.0,450100007001000039000000ffffffff,42,4090,42,,
192.168.1.4,49245,192.168.1.5,445,40,170.947273,170.947273,170.947801,170.947801,CLOSE,0,0,0,5.0,450100007001000039000000ffffffff,1574868464.444626,1574868476.632125,1574868476.632125,32,4132
192.168.1.4,49245,192.168.1.5,445,40,170.957664,170.957664,170.958277,170.958277,CREATE,0,0,0,5.0,4901000070010000a5000000ffffffff,96,0,32,313180,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\8a34380ea07f6695.pdf
192.168.1.4,49245,192.168.1.5,445,40,170.958725,170.958725,170.958979,170.958979,CREATE,0,0,0,5.0,4d0100007001000041000000ffffffff,96,0,32,313180,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\8a34380ea07f6695.pdf
192.168.1.4,49245,192.168.1.5,445,40,170.959595,170.959595,170.965211,170.966995,READ,0,0,0,5.0,4901000070010000a5000000ffffffff,65536,65536,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,170.959701,170.959701,170.966995,170.968025,READ,0,0,0,5.0,4901000070010000a5000000ffffffff,65536,131072,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,170.959859,170.959859,170.968025,170.969428,READ,0,0,0,5.0,4901000070010000a5000000ffffffff,65536,196608,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,170.959982,170.959982,170.969428,170.970698,READ,0,0,0,5.0,4901000070010000a5000000ffffffff,51036,262144,51036,0,
192.168.1.4,49245,192.168.1.5,445,40,170.959476,170.959476,170.972722,170.973544,READ,0,0,0,5.0,4901000070010000a5000000ffffffff,65536,0,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,170.983399,170.985047,170.992692,170.992692,WRITE,0,0,0,5.0,4d0100007001000041000000ffffffff,65536,65536,65536,,
192.168.1.4,49245,192.168.1.5,445,40,170.985148,170.986981,170.992700,170.992700,WRITE,0,0,0,5.0,4d0100007001000041000000ffffffff,65536,131072,65536,,
192.168.1.4,49245,192.168.1.5,445,40,170.986981,170.988715,170.992708,170.992708,WRITE,0,0,0,5.0,4d0100007001000041000000ffffffff,65536,196608,65536,,
192.168.1.4,49245,192.168.1.5,445,40,170.981562,170.983252,170.992716,170.992716,WRITE,0,0,0,5.0,4d0100007001000041000000ffffffff,65536,0,65536,,
192.168.1.4,49245,192.168.1.5,445,40,170.988715,170.990097,170.993522,170.993522,WRITE,0,0,0,5.0,4d0100007001000041000000ffffffff,51040,262144,51040,,
192.168.1.4,49245,192.168.1.5,445,40,170.994146,170.994146,170.994563,170.994563,CLOSE,0,0,0,5.0,4901000070010000a5000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,170.994870,170.994870,170.995531,170.995531,CLOSE,0,0,0,5.0,4d0100007001000041000000ffffffff,1574864330.829166,1574868476.679000,1574868476.679000,32,313184
192.168.1.4,49245,192.168.1.5,445,40,170.997658,170.997658,170.999899,170.999899,CREATE,0,0,0,5.0,510100007001000045000000ffffffff,2097184,0,32,313184,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\8a34380ea07f6695.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.000458,171.000458,171.001181,171.001181,SET_INFO,0,0,0,5.0,510100007001000045000000ffffffff,1,10,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\b4002424a9c619e4.aleta,,
192.168.1.4,49245,192.168.1.5,445,40,171.001769,171.001769,171.001940,171.001940,QUERY_INFO,0,0,0,5.0,5101000070010000,1,34,,,
192.168.1.4,49245,192.168.1.5,445,40,171.002201,171.002201,171.002753,171.002753,CLOSE,0,0,0,5.0,510100007001000045000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,171.003101,171.003101,171.003764,171.003764,CREATE,0,0,0,5.0,550100007001000049000000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\8a34380ea07f6695.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.004136,171.004136,171.004666,171.004666,WRITE,0,0,0,5.0,550100007001000049000000ffffffff,83,0,83,,
192.168.1.4,49245,192.168.1.5,445,40,171.004893,171.004893,171.005698,171.005698,CLOSE,0,0,0,5.0,550100007001000049000000ffffffff,1574864330.829166,1574868476.694626,1574868476.694626,32,83
192.168.1.4,49245,192.168.1.5,445,40,171.006028,171.006028,171.006328,171.006328,CREATE,0,0,0,5.0,59010000700100004d000000ffffffff,2097216,0,32,83,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\8a34380ea07f6695.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.006640,171.006640,171.006829,171.006829,SET_INFO,0,0,0,5.0,59010000700100004d000000ffffffff,1,13,,,
192.168.1.4,49245,192.168.1.5,445,40,171.007026,171.007026,171.007582,171.007582,CLOSE,0,0,0,5.0,59010000700100004d000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,171.007921,171.007921,171.008478,171.008478,CREATE,0,0,0,5.0,5d0100007001000029002000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\8a34380ea07f6695.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.008810,171.008810,171.009303,171.009303,WRITE,0,0,0,5.0,5d0100007001000029002000ffffffff,83,0,83,,
192.168.1.4,49245,192.168.1.5,445,40,171.009518,171.009518,171.010035,171.010035,CLOSE,0,0,0,5.0,5d0100007001000029002000ffffffff,1574864330.829166,1574868476.694626,1574868476.694626,32,83
192.168.1.4,49245,192.168.1.5,445,40,171.010337,171.010337,171.012606,171.012606,CREATE,0,0,0,5.0,610100007001000011000000ffffffff,2097216,0,32,83,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\8a34380ea07f6695.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.013019,171.013019,171.015451,171.015451,SET_INFO,0,0,0,5.0,610100007001000011000000ffffffff,1,13,,,
192.168.1.4,49245,192.168.1.5,445,40,171.015723,171.015723,171.017379,171.017379,CLOSE,0,0,0,5.0,610100007001000011000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,171.017800,171.017800,171.018109,171.018109,CREATE,1,c0000034,0,5.0,0,2097216,0,0,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\8a34380ea07f6695.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.018381,171.018381,171.018923,171.018923,CREATE,0,0,0,5.0,650100007001000061000000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\92de13d3033c04c4.hta
192.168.1.4,49245,192.168.1.5,445,40,171.019296,171.019424,171.019930,171.019930,WRITE,0,0,0,5.0,650100007001000061000000ffffffff,3916,0,3916,,
192.168.1.4,49245,192.168.1.5,445,40,171.020109,171.020109,171.020300,171.020300,WRITE,0,0,0,5.0,650100007001000061000000ffffffff,174,3916,174,,
192.168.1.4,49245,192.168.1.5,445,40,171.020474,171.020474,171.020698,171.020698,WRITE,0,0,0,5.0,650100007001000061000000ffffffff,42,4090,42,,
192.168.1.4,49245,192.168.1.5,445,40,171.020881,171.020881,171.021419,171.021419,CLOSE,0,0,0,5.0,650100007001000061000000ffffffff,1574868464.444626,1574868476.710250,1574868476.710250,32,4132
192.168.1.4,49245,192.168.1.5,445,40,171.031047,171.031047,171.031655,171.031655,CREATE,0,0,0,5.0,690100007001000065000000ffffffff,96,0,32,3928,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\27afdc9052045db5.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.032086,171.032086,171.032334,171.032334,CREATE,0,0,0,5.0,6d0100007001000069000000ffffffff,96,0,32,3928,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\27afdc9052045db5.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.032778,171.032778,171.048629,171.048690,READ,0,0,0,5.0,690100007001000065000000ffffffff,3928,0,3928,0,
192.168.1.4,49245,192.168.1.5,445,40,171.049406,171.049566,171.050393,171.050393,WRITE,0,0,0,5.0,6d0100007001000069000000ffffffff,3936,0,3936,,
192.168.1.4,49245,192.168.1.5,445,40,171.050676,171.050676,171.052128,171.052128,CLOSE,0,0,0,5.0,690100007001000065000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,171.052459,171.052459,171.053423,171.053423,CLOSE,0,0,0,5.0,6d0100007001000069000000ffffffff,1574864330.829166,1574868476.741501,1574868476.741501,32,3936
192.168.1.4,49245,192.168.1.5,445,40,171.053905,171.053905,171.054527,171.054527,CREATE,0,0,0,0.0,71010000700100006d000000ffffffff,2097184,0,32,3936,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\27afdc9052045db5.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.055106,171.055106,171.055904,171.055904,SET_INFO,0,0,0,5.0,71010000700100006d000000ffffffff,1,10,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\a5c52ad560df8b7a.aleta,,
192.168.1.4,49245,192.168.1.5,445,40,171.056204,171.056204,171.056541,171.056541,QUERY_INFO,0,0,0,5.0,7101000070010000,1,34,,,
192.168.1.4,49245,192.168.1.5,445,40,171.056871,171.056871,171.057673,171.057673,CLOSE,0,0,0,5.0,71010000700100006d000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,171.058117,171.058117,171.058905,171.058905,CREATE,0,0,0,5.0,dd01000060010000b5001000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\27afdc9052045db5.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.059349,171.059349,171.059859,171.059859,WRITE,0,0,0,5.0,dd01000060010000b5001000ffffffff,83,0,83,,
192.168.1.4,49245,192.168.1.5,445,40,171.060071,171.060071,171.060597,171.060597,CLOSE,0,0,0,5.0,dd01000060010000b5001000ffffffff,1574864330.829166,1574868476.741501,1574868476.741501,32,83
192.168.1.4,49245,192.168.1.5,445,40,171.060916,171.060916,171.061229,171.061229,CREATE,0,0,0,5.0,750100007001000075000000ffffffff,2097216,0,32,83,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\27afdc9052045db5.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.061588,171.061588,171.061782,171.061782,SET_INFO,0,0,0,5.0,750100007001000075000000ffffffff,1,13,,,
192.168.1.4,49245,192.168.1.5,445,40,171.061979,171.061979,171.062492,171.062492,CLOSE,0,0,0,5.0,750100007001000075000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,171.062878,171.062878,171.063477,171.063477,CREATE,0,0,0,5.0,790100007001000051002000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\27afdc9052045db5.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.063829,171.063829,171.064257,171.064257,WRITE,0,0,0,5.0,790100007001000051002000ffffffff,83,0,83,,
192.168.1.4,49245,192.168.1.5,445,40,171.064467,171.064467,171.064987,171.064987,CLOSE,0,0,0,5.0,790100007001000051002000ffffffff,1574864330.829166,1574868476.741501,1574868476.741501,32,83
192.168.1.4,49245,192.168.1.5,445,40,171.065539,171.065539,171.066492,171.066492,CREATE,0,0,0,5.0,7d0100007001000079000000ffffffff,2097216,0,32,83,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\27afdc9052045db5.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.066893,171.066893,171.067196,171.067196,SET_INFO,0,0,0,5.0,7d0100007001000079000000ffffffff,1,13,,,
192.168.1.4,49245,192.168.1.5,445,40,171.067410,171.067410,171.067956,171.067956,CLOSE,0,0,0,5.0,7d0100007001000079000000ffffffff,0.000000,0.000000,0.000000,0,0
192.168.1.4,49245,192.168.1.5,445,40,171.068293,171.068293,171.068592,171.068592,CREATE,1,c0000034,0,5.0,0,2097216,0,0,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\27afdc9052045db5.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.068865,171.068865,171.071946,171.071946,CREATE,0,0,0,5.0,810100007001000095002000ffffffff,96,128,32,0,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\92de13d3033c04c4.hta
192.168.1.4,49245,192.168.1.5,445,40,171.072588,171.072764,171.074206,171.074206,WRITE,0,0,0,5.0,810100007001000095002000ffffffff,3916,0,3916,,
192.168.1.4,49245,192.168.1.5,445,40,171.074469,171.074469,171.074676,171.074676,WRITE,0,0,0,5.0,810100007001000095002000ffffffff,174,3916,174,,
192.168.1.4,49245,192.168.1.5,445,40,171.074848,171.074848,171.075087,171.075087,WRITE,0,0,0,5.0,810100007001000095002000ffffffff,42,4090,42,,
192.168.1.4,49245,192.168.1.5,445,40,171.075278,171.075278,171.075831,171.075831,CLOSE,0,0,0,5.0,810100007001000095002000ffffffff,1574868464.444626,1574868476.757125,1574868476.757125,32,4132
192.168.1.4,49245,192.168.1.5,445,40,171.086969,171.086969,171.087594,171.087594,CREATE,0,0,0,5.0,850100007001000081000000ffffffff,96,0,32,335498,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\28c5db3395a52ed2.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.088190,171.088190,171.088491,171.088491,CREATE,0,0,0,5.0,e50000007001000085000000ffffffff,96,0,32,335498,7a38948f1e47001b\26cb119f0416e5ec\24d21b312950c236\f22f51e964813f68\d9921ae14924fa00\82bec770646f4c9e\a005ec81a21bf81e\66e421aa40b81797\28c5db3395a52ed2.pdf
192.168.1.4,49245,192.168.1.5,445,40,171.089536,171.089536,171.189317,171.191262,READ,0,0,0,5.0,850100007001000081000000ffffffff,65536,65536,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,171.089641,171.089641,171.191262,171.193023,READ,0,0,0,5.0,850100007001000081000000ffffffff,65536,131072,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,171.089745,171.089745,171.193023,171.195332,READ,0,0,0,5.0,850100007001000081000000ffffffff,65536,196608,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,171.089412,171.089412,171.195332,171.197946,READ,0,0,0,5.0,850100007001000081000000ffffffff,65536,0,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,171.089847,171.089847,171.197946,171.199486,READ,0,0,0,5.0,850100007001000081000000ffffffff,65536,262144,65536,0,
192.168.1.4,49245,192.168.1.5,445,40,171.089950,171.089950,171.199486,171.199600,READ,0,0,0,5.0,850100007001000081000000ffffffff,7818,327680,7818,0,
192.168.1.4,49245,192.168.1.5,445,40,171.210381,171.212170,171.219092,171.219092,WRITE,0,0,0,5.0,e50000007001000085000000ffffffff,65536,65536,65536,,
